event_id,event_name,event_date,club_id,artist_id,artist_name,day
80429,Fabriclive,2009-02-06,237,kloseone,Klose One,Fri
79370,Fabric: The Nothing Special,2009-01-31,237,craigrichards,Craig Richards,Sat
79370,Fabric: The Nothing Special,2009-01-31,237,roberthood,Robert Hood,Sat
79370,Fabric: The Nothing Special,2009-01-31,237,arneweinberg,Arne Weinberg,Sat
79370,Fabric: The Nothing Special,2009-01-31,237,ivansmagghe,Ivan Smagghe,Sat
79370,Fabric: The Nothing Special,2009-01-31,237,timparis,Tim Paris,Sat
79370,Fabric: The Nothing Special,2009-01-31,237,jennifercardini,Jennifer Cardini,Sat
79370,Fabric: The Nothing Special,2009-01-31,237,terryfrancis,Terry Francis,Sat
79370,Fabric: The Nothing Special,2009-01-31,237,sasse,Sasse,Sat
79370,Fabric: The Nothing Special,2009-01-31,237,freestyleman,Freestyle Man,Sat
80422,Fabriclive: Playaz,2009-01-30,237,djhype,DJ Hype,Fri
80422,Fabriclive: Playaz,2009-01-30,237,fabio,Fabio,Fri
80422,Fabriclive: Playaz,2009-01-30,237,chasestatus,Chase & Status,Fri
80422,Fabriclive: Playaz,2009-01-30,237,ltjbukem,LTJ Bukem,Fri
80422,Fabriclive: Playaz,2009-01-30,237,mcconrad,MC Conrad,Fri
80422,Fabriclive: Playaz,2009-01-30,237,docscott,Doc Scott,Fri
80422,Fabriclive: Playaz,2009-01-30,237,blackdown,Blackdown,Fri
80422,Fabriclive: Playaz,2009-01-30,237,vista,Vista,Fri
80423,Fabric,2009-01-24,237,craigrichards,Craig Richards,Sat
80423,Fabric,2009-01-24,237,gilessmith,Giles Smith,Sat
80423,Fabric,2009-01-24,237,sety,Sety,Sat
80423,Fabric,2009-01-24,237,daveaju,Dave Aju,Sat
80423,Fabric,2009-01-24,237,terryfrancis,Terry Francis,Sat
80423,Fabric,2009-01-24,237,swayzak,Swayzak,Sat
80423,Fabric,2009-01-24,237,trevorjackson,Trevor Jackson,Sat
80423,Fabric,2009-01-24,237,circlesquare,Circlesquare,Sat
80423,Fabric,2009-01-24,237,timsweeney,Tim Sweeney,Sat
80423,Fabric,2009-01-24,237,mockandtoof,Mock & Toof,Sat
80419,Fabriclive,2009-01-23,237,joakim,Joakim,Fri
80419,Fabriclive,2009-01-23,237,paddedcell,Padded Cell,Fri
80419,Fabriclive,2009-01-23,237,brodinski,Brodinski,Fri
80419,Fabriclive,2009-01-23,237,filthydukes,Filthy Dukes,Fri
80419,Fabriclive,2009-01-23,237,yuksek,Yuksek,Fri
80419,Fabriclive,2009-01-23,237,riton,Riton,Fri
80419,Fabriclive,2009-01-23,237,mattwalsh,Matt Walsh,Fri
80419,Fabriclive,2009-01-23,237,goldenbug,Golden Bug,Fri
80419,Fabriclive,2009-01-23,237,roryphillips,Rory Phillips,Fri
80419,Fabriclive,2009-01-23,237,toshikiohta,Toshiki Ohta,Fri
80420,Fabric,2009-01-17,237,johntejada,John Tejada,Sat
80420,Fabric,2009-01-17,237,konradblack,Konrad Black,Sat
80420,Fabric,2009-01-17,237,donnachacostello,Donnacha Costello,Sat
80420,Fabric,2009-01-17,237,hector,Hector,Sat
80420,Fabric,2009-01-17,237,lukeslater,Luke Slater,Sat
80420,Fabric,2009-01-17,237,terryfrancis,Terry Francis,Sat
80420,Fabric,2009-01-17,237,theblackdog,The Black Dog,Sat
80420,Fabric,2009-01-17,237,zakfrost,Zak Frost,Sat
79356,Fabric,2009-01-10,237,craigrichards,Craig Richards,Sat
79356,Fabric,2009-01-10,237,jamiejones,Jamie Jones,Sat
79356,Fabric,2009-01-10,237,geddes,Geddes,Sat
79356,Fabric,2009-01-10,237,nathancoles,Nathan Coles,Sat
79356,Fabric,2009-01-10,237,eddierichards,Eddie Richards,Sat
79356,Fabric,2009-01-10,237,rubntug,Rub N Tug,Sat
79356,Fabric,2009-01-10,237,peteherbert,Pete Herbert,Sat
73310,Fabric New Year's Eve,2008-12-31,237,craigrichards,Craig Richards,Wed
73310,Fabric New Year's Eve,2008-12-31,237,terryfrancis,Terry Francis,Wed
73310,Fabric New Year's Eve,2008-12-31,237,dixon,Dixon,Wed
73310,Fabric New Year's Eve,2008-12-31,237,ame,Âme,Wed
73310,Fabric New Year's Eve,2008-12-31,237,matttolfrey,Matt Tolfrey,Wed
73310,Fabric New Year's Eve,2008-12-31,237,yoda,DJ Yoda,Wed
73310,Fabric New Year's Eve,2008-12-31,237,djcraze,DJ Craze,Wed
73310,Fabric New Year's Eve,2008-12-31,237,scratchperverts,Scratch Perverts,Wed
73310,Fabric New Year's Eve,2008-12-31,237,toddlat,Toddla T,Wed
73310,Fabric New Year's Eve,2008-12-31,237,tayo,Tayo,Wed
73307,Fabriclive: Playaz Christmas Special,2008-12-27,237,djhype,DJ Hype,Sat
73340,Fabric,2008-12-20,237,digweed,John Digweed,Sat
73340,Fabric,2008-12-20,237,leeburridge,Lee Burridge,Sat
73340,Fabric,2008-12-20,237,radioslave,Radio Slave,Sat
73303,Fabriclive: Plump Dj's present Headthrash,2008-12-19,237,skream,Skream,Fri
73303,Fabriclive: Plump Dj's present Headthrash,2008-12-19,237,generalmidi,General Midi,Fri
73303,Fabriclive: Plump Dj's present Headthrash,2008-12-19,237,tayo,Tayo,Fri
73303,Fabriclive: Plump Dj's present Headthrash,2008-12-19,237,justinrobertson,Justin Robertson,Fri
73303,Fabriclive: Plump Dj's present Headthrash,2008-12-19,237,dukedumont,Duke Dumont,Fri
73303,Fabriclive: Plump Dj's present Headthrash,2008-12-19,237,meatkatie,Meat Katie,Fri
73337,Fabric,2008-12-13,237,craigrichards,Craig Richards,Sat
73337,Fabric,2008-12-13,237,jayhaze,Jay Haze,Sat
73337,Fabric,2008-12-13,237,adambeyer,Adam Beyer,Sat
73337,Fabric,2008-12-13,237,joelmull,Joel Mull,Sat
73337,Fabric,2008-12-13,237,carilekebusch,Cari Lekebusch,Sat
73337,Fabric,2008-12-13,237,pargrindvik,Par Grindvik,Sat
73337,Fabric,2008-12-13,237,terryfrancis,Terry Francis,Sat
73337,Fabric,2008-12-13,237,cwebster,Charles Webster,Sat
73300,Fabriclive,2008-12-12,237,theglimmers,The Glimmers,Fri
73300,Fabriclive,2008-12-12,237,joegoddard,Joe Goddard,Fri
73300,Fabriclive,2008-12-12,237,hotchip,Hot Chip,Fri
73300,Fabriclive,2008-12-12,237,filthydukes,Filthy Dukes,Fri
73300,Fabriclive,2008-12-12,237,shitrobot,Shit Robot,Fri
73336,Fabric,2008-12-06,237,craigrichards,Craig Richards,Sat
73336,Fabric,2008-12-06,237,mandy,M.A.N.D.Y,Sat
73336,Fabric,2008-12-06,237,jamiejones,Jamie Jones,Sat
73336,Fabric,2008-12-06,237,terryfrancis,Terry Francis,Sat
73336,Fabric,2008-12-06,237,karotte,Karotte,Sat
73336,Fabric,2008-12-06,237,minilogue,Minilogue,Sat
73336,Fabric,2008-12-06,237,horsemeatdisco,Horse Meat Disco,Sat
73336,Fabric,2008-12-06,237,jameshillard,James Hillard,Sat
73298,Fabriclive: Chickbu vs Get Familar,2008-12-05,237,switch,Switch,Fri
73298,Fabriclive: Chickbu vs Get Familar,2008-12-05,237,sinden,Sinden,Fri
73298,Fabriclive: Chickbu vs Get Familar,2008-12-05,237,grooverider,Grooverider,Fri
73298,Fabriclive: Chickbu vs Get Familar,2008-12-05,237,andyc,Andy C,Fri
73298,Fabriclive: Chickbu vs Get Familar,2008-12-05,237,goldie,Goldie,Fri
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,237,craigrichards,Craig Richards,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,237,michaelmayer,Michael Mayer,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,237,moved,Move D,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,237,romanflugel,Roman Flügel,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,237,ata,Ata,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,237,holgerzilske,Holger Zilske,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,237,terryfrancis,Terry Francis,Sat
69784,Fabric - Playhouse - Famous When Dead Tour,2008-11-29,237,jimpster,Jimpster,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,237,craigrichards,Craig Richards,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,237,ricardovillalobos,Ricardo Villalobos,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,237,losupdates,Los Updates,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,237,slam,Slam,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,237,terryfrancis,Terry Francis,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,237,octogen,Octogen,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,237,docmartin,Doc Martin,Sat
68356,Fabric - Ricardo Villalobos & Slam,2008-11-15,237,melonprods,Melon,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,237,craigrichards,Craig Richards,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,237,stevebug,Steve Bug,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,237,wighnomybrothers,Wighnomy Brothers,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,237,terryfrancis,Terry Francis,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,237,nathancoles,Nathan Coles,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,237,eddierichards,Eddie Richards,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,237,formatb,Format B,Sat
70390,"Fabric - Steve Bug, Wighnomy Bros",2008-11-01,237,chateauflight,Château Flight,Sat
65320,Fabric - Birthday Weekend,2008-10-18,237,craigrichards,Craig Richards,Sat
65320,Fabric - Birthday Weekend,2008-10-18,237,terryfrancis,Terry Francis,Sat
65320,Fabric - Birthday Weekend,2008-10-18,237,luciano,Luciano,Sat
65320,Fabric - Birthday Weekend,2008-10-18,237,shinedoe,Shinedoe,Sat
65320,Fabric - Birthday Weekend,2008-10-18,237,martinbuttrich,Martin Buttrich,Sat
65320,Fabric - Birthday Weekend,2008-10-18,237,ralphlawson,Ralph Lawson,Sat
65320,Fabric - Birthday Weekend,2008-10-18,237,roberthood,Robert Hood,Sat
65320,Fabric - Birthday Weekend,2008-10-18,237,babyford,Baby Ford,Sat
65320,Fabric - Birthday Weekend,2008-10-18,237,markbroom,Mark Broom,Sat
65320,Fabric - Birthday Weekend,2008-10-18,237,fabricelig,Fabrice Lig,Sat
65320,Fabric - Birthday Weekend,2008-10-18,237,omars,Omar S,Sat
65320,Fabric - Birthday Weekend,2008-10-18,237,patricescott,Patrice Scott,Sat
65320,Fabric - Birthday Weekend,2008-10-18,237,keithworthy,Keith Worthy,Sat
68347,FabricLIVE - Birthday Weekend,2008-10-17,237,whomadewho,WhoMadeWho,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,237,plumpdjs,Plump DJs,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,237,filthydukes,Filthy Dukes,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,237,kraftykuts,Krafty Kuts,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,237,alib,Ali B,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,237,djhype,DJ Hype,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,237,fabio,Fabio,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,237,dillinja,Dillinja,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,237,instramental,Instra:mental,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,237,tayo,Tayo,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,237,toddlat,Toddla T,Fri
68347,FabricLIVE - Birthday Weekend,2008-10-17,237,joeransom,Joe Ransom,Fri
66354,Fabric: Craig Richards / Cassy,2008-10-11,237,craigrichards,Craig Richards,Sat
66354,Fabric: Craig Richards / Cassy,2008-10-11,237,cassy,Cassy,Sat
66354,Fabric: Craig Richards / Cassy,2008-10-11,237,jused,Jus Ed,Sat
66354,Fabric: Craig Richards / Cassy,2008-10-11,237,cabanne,Cabanne,Sat
66354,Fabric: Craig Richards / Cassy,2008-10-11,237,terryfrancis,Terry Francis,Sat
66354,Fabric: Craig Richards / Cassy,2008-10-11,237,mikeshannon,Mike Shannon,Sat
66354,Fabric: Craig Richards / Cassy,2008-10-11,237,katesimko,Kate Simko,Sat
68314,Fabric,2008-10-04,237,craigrichards,Craig Richards,Sat
68314,Fabric,2008-10-04,237,tobineumann,Tobi Neumann,Sat
68314,Fabric,2008-10-04,237,pierbucci,Pier Bucci,Sat
68314,Fabric,2008-10-04,237,federicomolinari,Federico Molinari,Sat
68314,Fabric,2008-10-04,237,terryfrancis,Terry Francis,Sat
68314,Fabric,2008-10-04,237,raudive,Raudive,Sat
68314,Fabric,2008-10-04,237,alexunder,Alex Under,Sat
68314,Fabric,2008-10-04,237,steviekotey,Stevie Kotey,Sat
68314,Fabric,2008-10-04,237,beppeloda,Beppe Loda,Sat
63538,Fabric - The Nothing Special,2008-09-27,237,craigrichards,Craig Richards,Sat
63538,Fabric - The Nothing Special,2008-09-27,237,johntejada,John Tejada,Sat
63538,Fabric - The Nothing Special,2008-09-27,237,jujujordash,Juju & Jordash,Sat
63538,Fabric - The Nothing Special,2008-09-27,237,ellenallien,Ellen Allien,Sat
63538,Fabric - The Nothing Special,2008-09-27,237,modeselektor,Modeselektor,Sat
63538,Fabric - The Nothing Special,2008-09-27,237,zandervt,Zander VT,Sat
63538,Fabric - The Nothing Special,2008-09-27,237,terryfrancis,Terry Francis,Sat
63538,Fabric - The Nothing Special,2008-09-27,237,robmello,Rob Mello,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,237,craigrichards,Craig Richards,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,237,locodice,Loco Dice,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,237,terryfrancis,Terry Francis,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,237,ivansmagghe,Ivan Smagghe,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,237,anthonyrother,Anthony Rother,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,237,djheather,DJ Heather,Sat
64901,Fabric - 10 Years of Drop Music,2008-09-20,237,inlandknights,Inland Knights,Sat
64655,FabricLIVE - Kill 'Em All,2008-09-19,237,jamesmurphy,James Murphy,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,237,filthydukes,Filthy Dukes,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,237,emperormachine,Emperor Machine,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,237,alexgopher,Alex Gopher,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,237,klaxons,Klaxons,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,237,proxy,Proxy,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,237,rivastarr,Riva Star,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,237,mattwalsh,Matt Walsh,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,237,casperc,Casper C,Fri
64655,FabricLIVE - Kill 'Em All,2008-09-19,237,andyblake,Andy Blake,Fri
64104,Fabric - Innervisions / Sender Records,2008-09-13,237,dixon,Dixon,Sat
64104,Fabric - Innervisions / Sender Records,2008-09-13,237,marcusworgull,Marcus Worgull,Sat
64104,Fabric - Innervisions / Sender Records,2008-09-13,237,soundstream,Soundstream,Sat
64104,Fabric - Innervisions / Sender Records,2008-09-13,237,pantone,Pan/Tone,Sat
64104,Fabric - Innervisions / Sender Records,2008-09-13,237,bennoblome,Benno Blome,Sat
64104,Fabric - Innervisions / Sender Records,2008-09-13,237,craigrichards,Craig Richards,Sat
64620,Fabric,2008-09-06,237,craigrichards,Craig Richards,Sat
64620,Fabric,2008-09-06,237,damianlazarus,Damian Lazarus,Sat
64620,Fabric,2008-09-06,237,themole,The Mole,Sat
64620,Fabric,2008-09-06,237,dyedsoundorom,Dyed Soundorom,Sat
64620,Fabric,2008-09-06,237,terryfrancis,Terry Francis,Sat
64620,Fabric,2008-09-06,237,nathancoles,Nathan Coles,Sat
64620,Fabric,2008-09-06,237,eddierichards,Eddie Richards,Sat
64620,Fabric,2008-09-06,237,danberkson,Dan Berkson,Sat
64620,Fabric,2008-09-06,237,jameswhat,James What,Sat
64620,Fabric,2008-09-06,237,rubntug,Rub N Tug,Sat
64620,Fabric,2008-09-06,237,toddterje,Todd Terje,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,237,craigrichards,Craig Richards,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,237,mandy,M.A.N.D.Y.,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,237,terryfrancis,Terry Francis,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,237,agoria,Agoria,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,237,dantoneeprom,Danton Eeprom,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,237,swayzak,Swayzak,Sat
58371,Fabric - M.A.N.D.Y.,2008-08-30,237,roger23,Roger 23,Sat
58365,FabricLIVE,2008-08-29,237,plumpdjs,Plump DJs,Fri
58365,FabricLIVE,2008-08-29,237,stantonwarriors,Stanton Warriors,Fri
58365,FabricLIVE,2008-08-29,237,alexmetric,Alex Metric,Fri
58365,FabricLIVE,2008-08-29,237,herve,Herve,Fri
58365,FabricLIVE,2008-08-29,237,hannahholland,Hannah Holland,Fri
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,djhype,DJ Hype,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,lynx,Lynx,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,kemo,Kemo,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,potentialbadboy,Potential Badboy,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,fabio,Fabio,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,logistics,Logistics,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,commix,Commix,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,alixperez,Alix Perez,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,jakes,Jakes,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,edrush,Ed Rush,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,noisia,Noisia,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,teebee,Teebee,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,dieselboy,Dieselboy,Sun
58366,FabricLIVE - Playaz Carnival Special,2008-08-24,237,prolix,Prolix,Sun
58370,Fabric - Luciano,2008-08-23,237,craigrichards,Craig Richards,Sat
58370,Fabric - Luciano,2008-08-23,237,luciano,Luciano,Sat
58370,Fabric - Luciano,2008-08-23,237,terryfrancis,Terry Francis,Sat
57966,FabricLIVE,2008-08-22,237,erolalkan,Erol Alkan,Fri
57966,FabricLIVE,2008-08-22,237,patmahoney,Pat Mahoney,Fri
57966,FabricLIVE,2008-08-22,237,lcdsoundsystem,LCD Soundsystem,Fri
57966,FabricLIVE,2008-08-22,237,discobloodbathdjs,Disco Bloodbath,Fri
57966,FabricLIVE,2008-08-22,237,djmehdi,DJ Mehdi,Fri
57966,FabricLIVE,2008-08-22,237,dukedumont,Duke Dumont,Fri
57966,FabricLIVE,2008-08-22,237,feadz,Feadz,Fri
57966,FabricLIVE,2008-08-22,237,thejapanesepopstars,The Japanese Popstars,Fri
57966,FabricLIVE,2008-08-22,237,yousef,Yousef,Fri
58369,Fabric - Mark Farina,2008-08-16,237,markfarina,Mark Farina,Sat
58369,Fabric - Mark Farina,2008-08-16,237,izdiz,Iz & Diz,Sat
58369,Fabric - Mark Farina,2008-08-16,237,craigrichards,Craig Richards,Sat
58369,Fabric - Mark Farina,2008-08-16,237,slam,Slam,Sat
58369,Fabric - Mark Farina,2008-08-16,237,terryfrancis,Terry Francis,Sat
58362,FabricLIVE - Adam Freeland,2008-08-15,237,adamfreeland,Adam Freeland,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,237,jameslavelle,James Lavelle,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,237,evilnine,Evil Nine,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,237,filthydukes,Filthy Dukes,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,237,ronisize,Roni Size,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,237,djmarky,DJ Marky,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,237,jakes,Jakes,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,237,tayo,Tayo,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,237,skream,Skream,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,237,burakasomsistema,Buraka Som Sistema,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,237,toddlat,Toddla T,Fri
58362,FabricLIVE - Adam Freeland,2008-08-15,237,mumdance,Mumdance,Fri
58368,Fabric feat Radio Slave & Sebo K,2008-08-09,237,craigrichards,Craig Richards,Sat
58368,Fabric feat Radio Slave & Sebo K,2008-08-09,237,radioslave,Radio Slave,Sat
58368,Fabric feat Radio Slave & Sebo K,2008-08-09,237,sebok,Sebo K,Sat
58368,Fabric feat Radio Slave & Sebo K,2008-08-09,237,andrewweatherall,Andrew Weatherall,Sat
58368,Fabric feat Radio Slave & Sebo K,2008-08-09,237,gregwilson,Greg Wilson,Sat
58368,Fabric feat Radio Slave & Sebo K,2008-08-09,237,tristandacunha,Tristan da Cunha,Sat
58361,FabricLIVE,2008-08-08,237,yoda,DJ Yoda,Fri
58361,FabricLIVE,2008-08-08,237,phatplastic,Phatplastic,Fri
58361,FabricLIVE,2008-08-08,237,goldie,Goldie,Fri
58361,FabricLIVE,2008-08-08,237,dillinja,Dillinja,Fri
58361,FabricLIVE,2008-08-08,237,highcontrast,High Contrast,Fri
58361,FabricLIVE,2008-08-08,237,nutone,Nu:Tone,Fri
58361,FabricLIVE,2008-08-08,237,commix,Commix,Fri
58367,Fabric feat DBX & Terry Francis,2008-08-02,237,craigrichards,Craig Richards,Sat
58367,Fabric feat DBX & Terry Francis,2008-08-02,237,jayhaze,Jay Haze,Sat
58367,Fabric feat DBX & Terry Francis,2008-08-02,237,dbx,DBX,Sat
58367,Fabric feat DBX & Terry Francis,2008-08-02,237,inxec,Inxec,Sat
58367,Fabric feat DBX & Terry Francis,2008-08-02,237,terryfrancis,Terry Francis,Sat
58367,Fabric feat DBX & Terry Francis,2008-08-02,237,mikehuckaby,Mike Huckaby,Sat
58367,Fabric feat DBX & Terry Francis,2008-08-02,237,rickwade,Rick Wade,Sat
58360,FabricLIVE,2008-08-01,237,simianmobiledisco,Simian Mobile Disco,Fri
58360,FabricLIVE,2008-08-01,237,simianmobiledisco,Simian Mobile Disco,Fri
58360,FabricLIVE,2008-08-01,237,egyptianlover,Egyptian Lover,Fri
58360,FabricLIVE,2008-08-01,237,jdhdavep,JDH & Dave P,Fri
58360,FabricLIVE,2008-08-01,237,subfocus,Subfocus,Fri
58360,FabricLIVE,2008-08-01,237,hudsonmohawke,Hudson Mohawke,Fri
58360,FabricLIVE,2008-08-01,237,rustie,Rustie,Fri
58360,FabricLIVE,2008-08-01,237,jackmaster,Jackmaster,Fri
55451,Fabric feat Tiefschwarz / Wiggle,2008-07-26,237,tiefschwarz,Tiefschwarz,Sat
55451,Fabric feat Tiefschwarz / Wiggle,2008-07-26,237,anjaschneider,Anja Schneider,Sat
55451,Fabric feat Tiefschwarz / Wiggle,2008-07-26,237,terryfrancis,Terry Francis,Sat
55451,Fabric feat Tiefschwarz / Wiggle,2008-07-26,237,nathancoles,Nathan Coles,Sat
55451,Fabric feat Tiefschwarz / Wiggle,2008-07-26,237,timsweeney,Tim Sweeney,Sat
55444,Fabriclive,2008-07-25,237,djhype,DJ Hype,Fri
55444,Fabriclive,2008-07-25,237,andyc,Andy C,Fri
55444,Fabriclive,2008-07-25,237,highcontrast,High Contrast,Fri
55444,Fabriclive,2008-07-25,237,potentialbadboy,Potential Badboy,Fri
55444,Fabriclive,2008-07-25,237,ltjbukem,LTJ Bukem,Fri
55444,Fabriclive,2008-07-25,237,alixperez,Alix Perez,Fri
55444,Fabriclive,2008-07-25,237,mcconrad,MC Conrad,Fri
55444,Fabriclive,2008-07-25,237,tayo,Tayo,Fri
55444,Fabriclive,2008-07-25,237,hannahholland,Hannah Holland,Fri
55448,Fabric - The Nothing Special,2008-07-19,237,craigrichards,Craig Richards,Sat
55448,Fabric - The Nothing Special,2008-07-19,237,terryfrancis,Terry Francis,Sat
55448,Fabric - The Nothing Special,2008-07-19,237,adambeyer,Adam Beyer,Sat
55448,Fabric - The Nothing Special,2008-07-19,237,joelmull,Joel Mull,Sat
55443,Fabriclive,2008-07-18,237,thewhip,The Whip,Fri
55443,Fabriclive,2008-07-18,237,riton,Riton,Fri
55443,Fabriclive,2008-07-18,237,filthydukes,Filthy Dukes,Fri
55443,Fabriclive,2008-07-18,237,headman,Headman,Fri
55443,Fabriclive,2008-07-18,237,trevorjackson,Trevor Jackson,Fri
55443,Fabriclive,2008-07-18,237,sinden,Sinden,Fri
55443,Fabriclive,2008-07-18,237,boy8bit,Boy 8-Bit,Fri
55443,Fabriclive,2008-07-18,237,starkey,Starkey,Fri
55447,Fabric,2008-07-12,237,craigrichards,Craig Richards,Sat
55447,Fabric,2008-07-12,237,raresh,Raresh,Sat
55447,Fabric,2008-07-12,237,rhadoo,Rhadoo,Sat
55447,Fabric,2008-07-12,237,legowelt,Legowelt,Sat
55447,Fabric,2008-07-12,237,serge,Serge,Sat
55447,Fabric,2008-07-12,237,dexter,Dexter,Sat
55447,Fabric,2008-07-12,237,terryfrancis,Terry Francis,Sat
55442,"Fabriclive: Against The Grain: Krafty Kuts, The Freestylers",2008-07-11,237,kraftykuts,Krafty Kuts,Fri
55442,"Fabriclive: Against The Grain: Krafty Kuts, The Freestylers",2008-07-11,237,freestylers,Freestylers,Fri
55442,"Fabriclive: Against The Grain: Krafty Kuts, The Freestylers",2008-07-11,237,deekline,Deekline,Fri
55442,"Fabriclive: Against The Grain: Krafty Kuts, The Freestylers",2008-07-11,237,skoolofthought,Skool Of Thought,Fri
55442,"Fabriclive: Against The Grain: Krafty Kuts, The Freestylers",2008-07-11,237,djhype,DJ Hype,Fri
55442,"Fabriclive: Against The Grain: Krafty Kuts, The Freestylers",2008-07-11,237,noisia,Noisia,Fri
55442,"Fabriclive: Against The Grain: Krafty Kuts, The Freestylers",2008-07-11,237,rymetyme,Ryme Tyme,Fri
55442,"Fabriclive: Against The Grain: Krafty Kuts, The Freestylers",2008-07-11,237,marcusintalex,Marcus Intalex,Fri
55442,"Fabriclive: Against The Grain: Krafty Kuts, The Freestylers",2008-07-11,237,calibre,Calibre,Fri
55442,"Fabriclive: Against The Grain: Krafty Kuts, The Freestylers",2008-07-11,237,commix,Commix,Fri
55442,"Fabriclive: Against The Grain: Krafty Kuts, The Freestylers",2008-07-11,237,djlee,DJ Lee,Fri
55445,Fabric,2008-07-05,237,craigrichards,Craig Richards,Sat
55445,Fabric,2008-07-05,237,ivansmagghe,Ivan Smagghe,Sat
55445,Fabric,2008-07-05,237,lopazz,Lopazz,Sat
55445,Fabric,2008-07-05,237,heidi,Heidi,Sat
